ID;Sex;Age;State;Account length;Phone number;Plans;Number vmail messages;Total day minutes;Total day calls;Total day charge;Total eve minutes;Total eve calls;Total eve charge;Total night minutes;Total night calls;Total night charge;Total intl minutes;Total intl calls;Total intl charge;Total charge;Customer service calls;Churn
81210;Male;;KS;105;415 883 21 85;International;0;273.9;119.0;46.56;278.6;103.0;23.68;255.3;90.0;11.49;10.9;7.0;2.94;84.67;1;1
81216;Male;;OR;161;415 780 23 37;None;0;178.1;109.0;30.28;146.5;86.0;12.45;137.6;78.0;6.19;8.5;2.0;2.3;51.22;1;0
81300;Female;38.0;CT;107;408 855 33 49;None;0;90.7;90.0;15.42;207.5;109.0;17.64;169.4;96.0;7.62;5.6;5.0;1.51;42.19;2;0
81320;Female;28.0;TX;130;415 859 62 28;None;0;120.5;127.0;20.49;189.7;52.0;16.12;270.1;107.0;12.15;14.3;2.0;3.86;52.62;1;0
81386;Male;33.0;TN;130;415 985 67 70;Voice mail;12;141.9;92.0;24.12;228.9;102.0;19.46;195.1;101.0;8.78;8.7;5.0;2.35;54.71;0;0
81487;Male;36.0;TX;50;510 702 19 15;None;0;188.9;94.0;32.11;203.9;104.0;17.33;151.8;124.0;6.83;11.6;8.0;3.13;59.4;3;0
81490;Male;34.0;MN;52;415 562 63 54;Voice mail;32;130.1;68.0;22.12;247.2;77.0;21.01;289.4;87.0;13.02;13.5;5.0;3.65;59.8;2;0
81498;Female;35.0;FL;91;510 838 90 18;None;0;203.1;106.0;34.53;210.1;113.0;17.86;195.6;129.0;8.8;12.0;3.0;3.24;64.43;3;0
81546;Female;28.0;ND;132;415 216 58 86;Voice mail;31;174.5;101.0;29.67;245.6;105.0;20.88;172.8;76.0;7.78;10.3;9.0;2.78;61.11;1;0
81552;Female;37.0;ND;135;510 242 28 85;International, Voice mail;24;127.7;54.0;21.71;215.0;105.0;18.28;234.3;84.0;10.54;5.8;4.0;1.57;52.1;2;0
81654;Male;32.0;NM;30;415 335 30 94;None;0;169.9;144.0;28.88;225.2;118.0;19.14;169.7;93.0;7.64;11.4;7.0;3.08;58.74;1;0
81671;Male;28.0;IA;64;415 180 75 66;Voice mail;43;118.4;100.0;20.13;144.1;108.0;12.25;158.1;91.0;7.11;8.5;6.0;2.3;41.79;1;0
81684;Female;;VT;63;415 223 86 40;None;0;142.5;92.0;24.23;208.3;102.0;17.71;228.9;120.0;10.3;7.5;2.0;2.03;54.27;2;0
81702;Female;40.0;NV;124;408 752 64 35;None;0;151.1;123.0;25.69;187.4;104.0;15.93;255.4;93.0;11.49;5.3;3.0;1.43;54.54;1;0
81711;Male;38.0;SD;27;510 467 27 86;None;0;226.3;95.0;38.47;274.3;109.0;23.32;242.7;119.0;10.92;8.2;3.0;2.21;74.92;2;1
81749;Male;30.0;IN;78;415 135 87 31;None;0;208.9;119.0;35.51;252.4;132.0;21.45;280.2;120.0;12.61;12.8;7.0;3.46;73.03;0;0
81761;Male;35.0;UT;49;415 529 95 39;None;0;266.3;90.0;45.27;207.8;117.0;17.66;205.0;98.0;9.23;14.0;2.0;3.78;75.94;2;1
81770;Female;39.0;RI;95;510 721 82 91;Voice mail;27;129.5;106.0;22.02;248.9;90.0;21.16;268.0;115.0;12.06;11.9;3.0;3.21;58.45;1;0
81773;Female;;MO;136;415 179 12 60;None;0;92.4;109.0;15.71;219.0;115.0;18.62;212.6;80.0;9.57;12.9;4.0;3.48;47.38;2;0
81799;Female;42.0;DE;129;408 891 77 67;None;0;161.3;122.0;27.42;220.6;95.0;18.75;224.7;104.0;10.11;9.6;3.0;2.59;58.87;1;0
81824;Female;;AZ;70;415 710 70 41;None;0;104.7;112.0;17.8;82.2;104.0;6.99;169.4;110.0;7.62;15.8;7.0;4.27;36.68;3;0
81907;Female;34.0;MS;77;408 728 23 15;None;0;230.0;87.0;39.1;103.2;138.0;8.77;309.6;136.0;13.93;11.3;3.0;3.05;64.85;2;0
81925;Female;;AR;74;510 820 16 21;None;0;148.5;111.0;25.25;146.5;42.0;12.45;289.2;83.0;13.01;9.9;6.0;2.67;53.38;3;0
81942;Female;31.0;NC;43;415 791 85 10;None;0;84.2;134.0;14.31;80.8;103.0;6.87;196.1;79.0;8.82;10.8;2.0;2.92;32.92;1;0
82026;Male;;TN;99;408 948 69 78;None;0;54.8;92.0;9.32;173.0;103.0;14.71;195.1;125.0;8.78;7.5;3.0;2.03;34.84;1;0
82071;Female;42.0;HI;118;415 862 23 32;None;0;133.4;113.0;22.68;121.0;92.0;10.29;254.7;129.0;11.46;5.9;4.0;1.59;46.02;1;0
82126;Female;34.0;NM;103;415 387 25 56;None;0;173.5;83.0;29.5;244.3;65.0;20.77;221.6;66.0;9.97;9.7;2.0;2.62;62.86;3;0
82167;Male;42.0;MD;18;408 405 24 34;None;0;273.6;93.0;46.51;114.6;116.0;9.74;250.6;120.0;11.28;8.2;4.0;2.21;69.74;1;0
82192;Female;25.0;RI;129;415 798 73 25;;0;139.5;119.0;23.72;289.3;105.0;24.59;129.4;97.0;5.82;13.1;8.0;3.54;57.67;0;0
82279;Male;36.0;ME;79;415 515 41 13;;0;213,6;110.0;36.31;234.9;121.0;19.97;229.6;157.0;10.33;8.8;3.0;2.38;68.99;2;0
82303;Male;;ME;205;510 510 88 65;Voice mail;24;175.8;139.0;29.89;155.0;98.0;13.18;180.7;64.0;8.13;7.8;5.0;2.11;53.31;2;0
82352;Male;43.0;NV;90;415 743 36 93;None;0;203.4;146.0;34.58;226.7;117.0;19.27;152.4;105.0;6.86;7.3;4.0;1.97;62.68;1;0
82386;Male;;ME;56;408 144 98 76;None;0;221.9;112.0;37.72;278.2;122.0;23.65;288.1;85.0;12.96;7.1;5.0;1.92;76.25;0;1
82423;Female;43.0;ND;182;415 381 41 53;None;0;104.9;111.0;17.83;198.5;120.0;16.87;258.2;91.0;11.62;8.0;5.0;2.16;48.48;2;0
82450;Male;28.0;RI;99;510 651 74 21;None;0;217.2;112.0;36.92;246.7;89.0;20.97;226.1;89.0;10.17;15.8;7.0;4.27;72.33;3;0
82595;Male;31.0;SD;183;415 286 34 40;Voice mail;31;171.2;104.0;29.1;193.6;74.0;16.46;196.5;85.0;8.84;10.2;4.0;2.75;57.15;1;0
82598;Female;39.0;MN;161;415 989 54 19;Voice mail;39;218.5;76.0;37.15;112.7;94.0;9.58;205.1;121.0;9.23;7,3;4.0;1.97;57.93;1;0
82617;Male;38.0;RI;134;415 840 92 38;None;0;141.7;95.0;24.09;205.6;101.0;17.48;218.5;60.0;9.83;8.8;6.0;2.38;53.78;0;0
82630;Female;37.0;OH;96;415 228 46 52;None;0;106.6;128.0;18.12;284.8;87.0;24.21;178.9;92.0;8.05;14.9;7.0;4.02;54.4;1;0
82685;Male;36.0;IA;113;408 558 94 34;None;0;193.8;99.0;32.95;221.4;125.0;18.82;172.3;67.0;7.75;10.6;6.0;2.86;62.38;1;0
82695;Male;39.0;CT;152;408 224 84 61;Voice mail;20;239.1;105.0;40.65;209.1;111.0;17.77;268.2;130.0;12.07;13.3;3.0;3.59;74.08;5;0
82701;Female;45.0;IN;64;408 353 93 31;None;0;113.8;97.0;19.35;192.3;97.0;16.35;214.9;89.0;9.67;10.4;1.0;2.81;48.18;3;0
82730;Male;40.0;ND;149;408 607 82 28;None;0;175.4;80.0;29.82;197.4;127.0;16.78;188.2;102.0;8.47;9.7;2.0;2.62;57.69;2;0
82770;Male;;WA;132;415 915 22 37;None;0;240.1;115.0;40.82;180.4;91.0;15.33;133.4;122.0;6.0;8.0;6.0;2.16;64.31;3;0
82831;Male;46.0;NE;56;510 308 45 27;None;0;121.6;84.0;20.67;165.3;115.0;14.05;243.9;95.0;10.98;8.9;2.0;2.4;48.1;1;0
82832;Male;25.0;NE;139;415 479 32 75;Voice mail;25;138.3;96.0;23.51;80.6;79.0;6.85;163.7;83.0;7.37;8.3;8.0;2.24;39.97;0;0
82846;Male;;SD;78;415 178 71 10;Voice mail;25;197.4;73.0;33.56;295.7;113.0;25.13;211.7;73.0;9.53;13.2;2.0;3.56;71.78;0;0
82954;Male;34.0;ND;105;415 855 92 71;Voice mail;23;193.5;85.0;32.9;220.2;90.0;18.72;272.4;111.0;12.26;8.5;5.0;2.3;66.18;0;0
82960;Female;;MT;73;408 631 49 70;Voice mail;26;131.2;98.0;22.3;106.5;97.0;9.05;221.7;96.0;9.98;10.2;6.0;2.75;44.08;2;0
82970;Female;;HI;135;415 921 14 55;None;0;190.9;44.0;32.45;161.4;109.0;13.72;231.9;100.0;10.44;8.4;2.0;2.27;58.88;1;0
83000;Female;34.0;MD;61;415 394 26 42;None;0;260.0;123.0;44.2;210.5;127.0;17.89;234.7;70.0;10.56;9.0;3.0;2.43;75.08;1;1
83059;Male;49.0;AZ;90;415 458 48 24;None;0;179.1;71.0;30.45;190.6;81.0;16.2;127.7;91.0;5.75;10.6;7.0;2.86;55.26;3;0
83184;Female;28.0;MT;97;415 919 32 49;Voice mail;15;117.6;97.0;19.99;196.3;126.0;16.69;157.4;113.0;7.08;6.4;3.0;1.73;45.49;1;0
83236;Male;28.0;OK;87;415 379 31 19;None;0;205.2;106.0;34.88;99.5;122.0;8.46;189.5;75.0;8.53;13.4;3.0;3.62;55.49;1;0
83249;Female;40.0;MS;118;415 601 35 48;Voice mail;26;170.8;114.0;29.04;199.5;125.0;16.96;169.7;98.0;7.64;9.6;5.0;2.59;56.23;5;1
83269;Female;;RI;129;415 944 32 12;Voice mail;33;119.6;104.0;20.33;278.7;88.0;23.69;263.4;175.0;11.85;5.9;2.0;1.59;57.46;2;0
83285;Male;42.0;MT;28;415 618 41 50;None;0;121.7;48.0;20.69;125.8;112.0;10.69;261.6;122.0;11.77;8.3;2.0;2.24;45.39;6;1
83286;Male;42.0;WV;173;510 393 17 15;None;0;109.4;103.0;18.6;101.3;111.0;8.61;167.3;106.0;7.53;7.8;7.0;2.11;36.85;1;0
83295;Male;44.0;MA;93;415 906 55 97;None;0;173.0;131.0;29.41;190.4;108.0;16.18;290.0;66.0;13.05;10.4;2.0;2.81;61.45;0;0
83303;Female;29.0;NJ;138;408 953 75 29;None;0;241.8;93.0;41.11;170.5;83.0;14.49;295.3;104.0;13.29;11.8;7.0;3.19;72.08;3;0
83341;Male;32.0;MN;95;415 246 70 16;None;0;149.2;96.0;25.36;260.7;116.0;22.16;201.0;120.0;9.05;8.1;2.0;2.19;58.76;1;0
83425;Female;;WI;74;408 862 66 82;None;0;177.4;136.0;30.16;240.3;104.0;20.43;237.3;133.0;10.68;12.0;3.0;3.24;64.51;0;0
83470;Male;29.0;WY;129;510 642 19 26;None;0;143.7;114.0;24.43;297.8;98.0;25.31;212.6;86.0;9.57;11.4;8.0;3.08;62.39;4;0
83478;Male;;AZ;138;415 305 45 68;None;0;240.8;104.0;40.94;144.5;92.0;12.28;125.7;98.0;5.66;11.6;1.0;3.13;62.01;0;0
83507;Female;;OH;29;415 378 10 65;International, Voice mail;37;235.0;101.0;39.95;183.3;79.0;15.58;139.8;106.0;6.29;5.7;7.0;1.54;63.36;2;0
83515;Female;39.0;CO;65;510 935 77 99;None;0;158.8;53.0;27.0;188.5;132.0;16.02;189.3;87.0;8.52;9.8;4.0;2.65;54.19;2;0
83557;Male;39.0;DE;133;510 471 80 86;None;0;245.8;102.0;41.79;264.7;90.0;22.5;111.7;103.0;5.03;11.2;7.0;3.02;72.34;0;0
83703;Female;;SC;90;408 467 93 95;Voice mail;29;150.1;109.0;25.52;264.7;103.0;22.5;178.4;97.0;8.03;5.8;4.0;1.57;57.62;1;0
83713;Female;;AK;41;415 336 84 34;None;0;159.3;66.0;27.08;125.9;75.0;10.7;261.9;76.0;11.79;11.1;5.0;3.0;52.57;1;0
83729;Male;36.0;WA;63;408 597 24 22;None;0;149.3;104.0;25.38;273.6;75.0;23.26;206.6;72.0;9.3;9.1;4.0;2.46;60.4;0;0
83764;Female;44.0;ID;160;415 742 37 15;None;0;85.8;77.0;14.59;165.3;110.0;14.05;178.5;92.0;8.03;9.2;4.0;2.48;39.15;3;0
83770;Female;36.0;MI;120;408 582 30 44;None;0;165.0;100.0;28.05;317.2;83.0;26.96;119.2;86.0;5.36;8.3;8.0;2.24;62.61;1;0
83804;Male;32.0;OH;98;510 514 28 34;Voice mail;29;111.1;105.0;18.89;217.9;101.0;18.52;248.1;108.0;11.16;6.6;3.0;1.78;50.35;2;0
83845;Male;34.0;KY;74;415 611 82 12;Voice mail;35;154.1;1o4.o;26.2;123.4;84.0;10.49;202.1;57.0;9.09;10.9;9.0;2.94;48.72;2;0
83882;Female;;WI;101;415 964 56 17;None;0;248.6;102.0;42.26;174.9;93.0;14.87;207.2;86.0;9.32;6.1;3.0;1.65;68.1;3;0
83890;Male;45.0;AK;127;510 992 43 87;Voice mail;36;183.2;117.0;31.14;126.8;76.0;10.78;263.3;71.0;11.85;11.2;8.0;3.02;56.79;1;0
83892;Male;47.0;WI;162;408 693 40 91;None;0;177.1;131.0;30.11;114.7;122.0;9.75;153.6;88.0;6.91;6.5;6.0;1.76;48.53;3;0
83931;Female;35.0;NM;105;408 306 33 11;None;0;146.4;81.0;24.89;225.1;80.0;19.13;230.1;117.0;10.35;8.5;2.0;2.3;56.67;1;0
84001;Male;33.0;CO;92;415 419 88 32;None;0;184.7;60.0;31.4;262.0;73.0;22.27;239.5;120.0;10.78;12.3;6.0;3.32;67.77;2;1
84018;Female;25.0;CO;86;408 582 28 79;None;0;171.8;106.0;29.21;301.7;44.0;25.64;139.4;108.0;6.27;9.7;5.0;2.62;63.74;1;0
84140;Male;;SD;65;408 616 99 39;Voice mail;31;282.3;70.0;47.99;152.0;89.0;12.92;225.5;93.0;10.15;12.0;4.0;3.24;74.3;1;0
84146;Male;29.0;IA;1;408 462 31 77;Voice mail;26;208.0;115.0;35.36;185.0;113.0;15.73;177.7;144.0;8.0;8.1;9.0;2.19;61.28;1;0
84221;Female;35.0;IL;58;415 768 27 95;International, Voice mail;43;142.8;96.0;24.28;272.3;100.0;23.15;193.4;105.0;8.7;8.9;4.0;2.4;58.53;1;0
84222;Female;31.0;MO;92;415 165 52 72;None;0;154.0;122.0;26.18;329.8;88.0;28.03;288.0;117.0;12.96;5.6;2.0;1.51;68.68;3;1
84230;Male;26.0;NC;80;415 716 95 80;International;0;189.1;122.0;32.15;223.2;92.0;18.97;269.0;116.0;12.11;13.9;3.0;3.75;66.98;2;1
84259;Male;;OH;97;408 842 94 47;None;0;256.4;125.0;43.59;273.9;100.0;23.28;222.7;101.0;10.02;11.1;1.0;3.0;79.89;1;1
84333;Female;;NM;65;415 104 44 56;None;0;148.7;80.0;25.28;259.0;94.0;22.02;149.5;107.0;6.73;12.7;6.0;3.43;57.46;2;0
84388;Male;45.0;CT;112;415 878 33 68;Voice mail;27;213.0;121.0;36.21;226.2;101.0;19.23;189.8;99.0;8.54;11.1;3.0;3.0;66.98;4;0
84432;Male;;WY;127;510 981 85 24;International;0;242.2;102.0;41.17;226.1;80.0;19.22;252.0;96.0;11.34;13.9;5.0;3.75;75.48;2;1
84476;Male;;TX;80;510 704 36 23;Voice mail;22;196.4;115.0;33.39;150.3;109.0;12.78;176.2;75.0;7.93;9.3;1.0;2.51;56.61;0;0
84481;Male;39.0;RI;17;415 811 83 16;;0;161.5;123.0;27.46;214.2;81.0;18.21;315.0;106.0;14.18;8.6;5.0;2.32;62.17;1;0
84504;Male;36.0;MA;87;408 986 91 69;None;0;186.9;79.0;31.77;182.6;105.0;15.52;143.1;90.0;6.44;4.2;14.0;1.13;54.86;1;0
84531;Male;25.0;MN;53;415 285 96 81;None;0;164.1;106.0;27.9;206.0;56.0;17.51;194.7;124.0;8.76;11.4;2.0;3.08;57.25;1;0
84544;Female;;VT;162;510 573 16 11;None;0;220.6;117.0;37.5;155.2;121.0;13.19;186.7;89.0;8.4;10.5;11.0;2.84;61.93;1;0
84568;Male;36.0;IN;94;510 452 62 50;None;0;245.0;112.0;41.65;180.4;91.0;15.33;262.9;105.0;11.83;9.7;6.0;2.62;71.43;1;0
84575;Female;;AK;51;510 744 79 41;International, Voice mail;12;135.8;60.0;23.09;200.6;134.0;17.05;192.4;98.0;8.66;12.3;7.0;3.32;52.12;2;0
84587;Male;;MN;30;408 911 23 20;None;0;54.0;68.0;9.18;179.3;96.0;15.24;247.2;101.0;11.12;10.2;8.0;2.75;38.29;1;0
84655;Male;39.0;AR;54;415 854 13 58;Voice mail;39;206.9;143.0;35.17;127.8;72.0;10.86;199.2;120.0;8.96;9.2;1.0;2.48;57.47;3;0
84667;Female;;UT;50;510 962 26 27;None;0;258.1;106.0;43.88;161.4;106.0;13.72;225.1;110.0;10.13;11.7;5.0;3.16;70.89;1;0
84679;Female;51.0;IA;45;415 430 60 54;None;0;211.3;87.0;35.92;165.7;97.0;14.08;265.9;72.0;11.97;13.3;6.0;3.59;65.56;1;0
84681;Female;;WA;45;510 507 75 49;None;0;78.6;106.0;13.36;187.3;110.0;15.92;184.2;111.0;8.29;7.4;5.0;2.0;39.57;1;1
84715;Male;20.0;MI;74;415 848 87 35;None;0;314.1;86.0;53.4;222.4;99.0;18.9;259.0;121.0;11.66;12.3;5.0;3.32;87.28;3;1
84792;Male;35.0;MS;70;510 441 42 62;None;0;147.1;105.0;25.01;200.0;135.0;17.0;234.9;65.0;10.57;12.5;9.0;3.38;55.96;3;0
84815;Female;34.0;ID;173;510 185 74 79;Voice mail;21;232.4;96.0;39.51;211.9;118.0;18.01;273.0;102.0;12.29;5.0;5.0;1.35;71.16;3;0
84826;Female;34.0;IA;141;510 466 30 74;Voice mail;36;187.5;99.0;31.88;241.4;116.0;20.52;229.5;105.0;10.33;10.5;5.0;2.84;65.57;3;0
84838;Male;;WA;66;415 343 77 91;;0;205.1;102.0;34.87;232.7;109.0;19.78;259.9;95.0;11.7;9.2;6.0;2.48;68.83;2;0
84848;Male;35.0;AK;110;408 932 73 53;None;0;100.1;90.0;17.02;233.3;93.0;19.83;204.4;57.0;9.2;11.1;8.0;3.0;49.05;3;0
84884;Female;35.0;VA;112;408 530 99 13;Voice mail;29;198.8;122.0;33.8;238.6;114.0;20.28;289.5;69.0;13.03;11.5;5.0;3.11;70.22;1;0
84886;Male;34.0;AL;167;510 364 22 10;None;0;207.6;88.0;35.29;132.4;63.0;11.25;255.2;98.0;11.48;14.1;5.0;3.81;61.83;0;0
84961;Female;30.0;AL;109;408 960 95 58;None;0;218.9;105.0;37.21;299.9;87.0;25.49;158.6;110.0;7.14;11.3;4.0;3.05;72.89;2;0
84992;Male;33.0;VT;93;510 473 79 15;Voice mail;32;218.7;117.0;37.18;115.0;61.0;9.78;192.7;85.0;8.67;9.4;5.0;2.54;58.17;2;0
85173;Female;;ND;51;510 795 82 61;None;0;227.2;89.0;38.62;194.4;106.0;16.52;243.4;126.0;10.95;14.9;2.0;4.02;70.11;0;0
85195;Female;;MD;107;415 659 74 68;None;0;241.9;102.0;41.12;126.9;117.0;10.79;185.6;92.0;8.35;11.7;6.0;3.16;63.42;0;0
85208;Male;35.0;GA;185;510 326 50 93;Voice mail;31;189.8;126.0;32.27;163.3;133.0;13.88;264.8;126.0;11.92;7.5;3.0;2.03;60.1;1;0
85219;Female;27.0;CA;137;415 777 23 99;Voice mail;22;189.6;42.0;32.23;179.0;137.0;15.22;179.6;126.0;8.08;11.4;5.0;3.08;58.61;2;0
85242;Male;26.0;VA;172;510 390 61 90;None;0;169.8;123.0;28.87;183.1;94.0;15.56;395.0;72.0;17.77;12.7;7.0;3.43;65.63;2;0
85347;Male;;PA;61;408 397 34 40;Voice mail;31;288.7;101.0;49.08;203.8;102.0;17.32;203.2;49.0;9.14;8.6;3.0;2.32;77.86;0;0
85360;Male;24.0;PA;85;408 369 87 21;None;0;144.4;88.0;24.55;264.6;105.0;22.49;185.4;94.0;8.34;9.9;3.0;2.67;58.05;1;0
85361;Female;;VA;75;415 330 66 90;None;0;224.7;116.0;38.2;192.0;79.0;16.32;212.2;98.0;9.55;11.3;11.0;3.05;67.12;3;0
85385;Male;30.0;IN;105;510 923 90 87;Voice mail;42;101.9;79.0;17.32;223.1;97.0;18.96;241.6;77.0;10.87;12.9;2.0;3.48;50.63;0;0
85420;Female;;OK;104;415 954 94 34;None;0;113.6;87.0;19.31;158.6;98.0;13.48;187.7;87.0;8.45;10.5;6.0;2.84;44.08;2;0
85430;Female;;MA;132;415 534 39 63;Voice mail;25;113.2;96.0;19.24;269.9;107.0;22.94;229.1;87.0;10.31;7.1;7.0;1.92;54.41;2;0
85436;Female;;NM;158;408 740 81 11;None;0;172.4;114.0;29.31;256.6;69.0;21.81;235.3;104.0;10.59;0.0;0.0;0.0;61.71;2;0
85438;Male;;ID;119;415 474 80 24;None;0;230.4;117.0;39.17;225.0;101.0;19.13;198.5;111.0;8.93;7.6;6.0;2.05;69.28;3;0
85463;Female;40.0;AZ;66;510 849 64 21;;0;154.0;133.0;26.18;198.9;121.0;16.91;151.9;100.0;6.84;9.5;3.0;2.57;52.5;4;1
85477;Female;;RI;89;415 994 42 29;Voice mail;24;97.8;98.0;16.63;207.2;67.0;17.61;214.5;126.0;9.65;5.9;2.0;1.59;45.48;0;0
85553;Male;;WI;122;510 478 69 22;Voice mail;28;166.0;62.0;28.22;233.9;88.0;19.88;170.1;84.0;7.65;7.7;3.0;2.08;57.83;2;0
85628;Male;37.0;WA;106;408 408 72 90;None;0;193.6;66.0;32.91;238.2;82.0;20.25;176.4;107.0;7.94;12.9;3.0;3.48;64.58;0;0
85673;Female;43.0;VA;141;415 130 18 94;None;0;260.2;131.0;44.23;179.2;120.0;15.23;135.0;119.0;6.08;7.2;8.0;1.94;67.48;3;0
85697;Female;36.0;CA;95;415 798 14 84;None;0;183.4;98.0;31.18;281.3;95.0;23.91;105.2;113.0;4.73;8.2;8.0;2.21;62.03;1;0
85743;Male;40.0;AZ;124;415 528 90 86;None;0;253.5;104.0;43.1;117.9;123.0;10.02;248.5;104.0;11.18;14.0;2.0;3.78;68.08;0;0
85781;Female;41.0;CO;66;408 256 66 13;Voice mail;40;141.7;87.0;24.09;268.3;89.0;22.81;241.3;68.0;10.86;8.5;7.0;2.3;60.06;0;0
85921;Female;;NC;30;510 503 79 84;None;0;145,0;76.0;24.65;240.7;112.0;20.46;197.1;134.0;8.87;7.1;4.0;1.92;55.9;3;0
85957;Male;35.0;AL;95;415 555 88 33;None;0;194.6;114.0;33.08;232.8;106.0;19.79;173.4;92.0;7.8;3.8;2.0;1.03;61.7;3;0
85969;Female;38.0;PA;53;415 193 21 95;None;0;205.1;86.0;34.87;160.5;95.0;13.64;149.5;142.0;6.73;10.7;2.0;2.89;58.13;3;0
86037;Female;36.0;NM;94;415 881 13 34;None;0;108.0;79.0;18.36;241.9;152.0;20.56;252.1;92.0;11.34;10.4;3.0;2.81;53.07;3;0
86143;Male;39.0;WV;94;415 352 58 26;None;0;85.9;113.0;14.6;226.7;91.0;19.27;279.6;110.0;12.58;15.6;16.0;4.21;50.66;0;0
86165;Female;41.0;MN;150;415 827 81 55;None;0;146.3;133.0;24.87;202.7;95.0;17.23;234.7;103.0;10.56;13.1;3.0;3.54;56.2;1;0
86195;Male;38.0;ID;77;510 565 29 42;Voice mail;29;211.1;89.0;35.89;223.5;97.0;19.0;148.4;106.0;6.68;9.7;9.0;2.62;64.19;2;0
86207;Male;;RI;36;415 853 59 85;None;0;235.1;97.0;39.97;196.8;104.0;16.73;259.7;110.0;11.69;7.0;7.0;1.89;70.28;3;0
86238;Female;42.0;MS;140;408 467 52 76;None;0;162.6;98.0;27.64;206.2;109.0;17.53;141.6;66.0;6.37;8.2;2.0;2.21;53.75;1;0
86250;Female;;KS;143;408 714 45 22;Voice mail;24;186.6;69.0;31.72;222.0;116.0;18.87;234.9;138.0;10.57;11.6;5.0;3.13;64.29;1;0
86294;Female;27.0;KY;151;408 550 57 50;Voice mail;17;214.7;97.0;36.5;138.5;90.0;11.77;169.1;44.0;7.61;8.6;4.0;2.32;58.2;1;0
86370;Female;49.0;NH;93;408 575 64 31;None;0;179.3;93.0;30.48;188.8;65.0;16.05;253.2;88.0;11.39;12.1;5.0;3.27;61.19;1;0
86381;Female;33.0;KY;126;510 346 47 61;None;0;175.4;120.0;29.82;98.3;71.0;8.36;201.9;93.0;9.09;10.6;1.0;2.86;50.13;0;0
86485;Male;;WY;41;510 208 56 90;None;0;223.8;67.0;38.05;244.8;74.0;20.81;223.8;156.0;10.07;12.3;5.0;3.32;72.25;3;0
86517;Female;;WV;102;408 975 24 76;None;0;234.8;125.0;39.92;199.2;99.0;16.93;163.2;88.0;7.34;10.0;1.0;2.7;66.89;4;0
86518;Male;;WV;74;510 476 22 21;None;0;124.0;102.0;21.08;262.1;101.0;22.28;268.2;98.0;12.07;11.7;2.0;3.16;58.59;2;0
86721;Male;32.0;MO;112;415 763 75 52;None;0;503.25;115.5;85.56;318.75;163.5;27.09;397.5;198.0;17.9;19.05;12.0;5.14;1.3569 hundred;2;1
86737;Female;;PA;65;415 891 56 27;Voice mail;23;224.2;106.0;38.11;189.6;100.0;16.12;222.8;75.0;10.03;9.8;4.0;2.65;66.91;0;0
86742;Female;43.0;IL;151;415 710 94 83;International;0;198.7;70.0;33.78;209.5;106.0;17.81;281.9;126.0;12.69;12.4;4.0;3.35;67.63;0;0
86793;Male;29.0;NM;141;415 900 60 64;Voice mail;28;206.9;126.0;35.17;264.4;126.0;22.47;171.8;124.0;7.73;9.3;11.0;2.51;67.88;2;0
86848;Male;34.0;IL;86;415 264 48 66;International;0;266,1;120.0;45.24;182.0;92.0;15.47;206.5;103.0;9.29;10.3;4.0;2.78;72.78;1;0
86907;Female;31.0;CO;121;408 781 82 96;Voice mail;30;198.4;129.0;33.73;75.3;77.0;6.4;181.2;77.0;8.15;5.8;3.0;1.57;49.85;3;1
86972;Female;45.0;WV;113;510 736 28 73;None;0;72.5;88.0;12.33;204.0;112.0;17.34;117.9;118.0;5.31;6.6;3.0;1.78;36.76;1;0
86988;Female;;NE;91;510 554 10 97;None;0;159.0;109.0;27.03;255.1;142.0;21.68;82.4;73.0;3.71;10.1;4.0;2.73;55.15;0;0
87017;Female;39.0;AZ;82;415 116 32 78;Voice mail;33;137.8;95.0;23.43;235.5;128.0;20.02;268.1;70.0;12.06;11.0;6.0;2.97;58.48;2;0
87195;Female;32.0;WV;114;510 338 40 59;Voice mail;30;206.2;79.0;35.05;260.0;91.0;22.1;291.6;83.0;13.12;11.4;6.0;3.08;73.35;1;0
87222;Female;29.0;MI;119;510 613 88 16;International, Voice mail;22;172.1;119.0;29.26;223.6;133.0;19.01;150.0;94.0;6.75;13.9;20.0;3.75;58.77;1;1
87240;Male;41.0;OH;88;408 144 13 19;None;0;274.6;105.0;46.68;161.1;121.0;13.69;194.4;123.0;8.75;9.2;4.0;2.48;71.6;2;0
87242;Male;25.0;WV;133;510 227 36 98;None;0;176.8;92.0;30.06;187.5;97.0;15.94;196.8;88.0;8.86;6.5;3.0;1.76;56.62;2;0
87260;Male;34.0;NV;69;510 831 65 77;International, Voice mail;33;271.5;98.0;46.16;253.4;102.0;21.54;165.4;85.0;7.44;8.2;2.0;2.21;77.35;1;1
87281;Male;;NJ;53;408 206 33 20;None;0;228.6;117.0;38.86;132.8;123.0;11.29;227.2;124.0;10.22;10.1;2.0;2.73;63.1;9;1
87389;Male;;VT;73;408 715 66 54;None;0;213.0;95.0;36.21;188.8;104.0;16.05;136.2;89.0;6.13;13.5;3.0;3.65;62.04;0;0
87412;Female;39.0;ID;99;408 114 99 96;None;0;159.7;83.0;27.15;155.4;121.0;13.21;255.7;114.0;11.51;8.4;3.0;2.27;54.14;1;0
87414;Female;40.0;FL;58;510 356 80 30;None;0;234.8;89.0;39.92;106.8;131.0;9.08;178.5;122.0;8.03;9.9;6.0;2.67;59.7;0;0
